Index,country,year,Vaccine,Subgroup,Coverage,Vaccinated,Target,values
2017IPV1Colombia,Colombia,2017,IPV1,LACR,94,686000,730000,46076848
2017IPV1Comoros,Comoros,2017,IPV1,ESAR,57,14000,25000,723871
2017IPV1Cuba,Cuba,2017,IPV1,LACR,99,116000,117000,11257101
2017IPV1Djibouti,Djibouti,2017,IPV1,MENA,46,9000,20000,868136
2017IPV1Dominican Republic,Dominican Republic,2017,IPV1,LACR,98,199000,203000,9930911
2017IPV1Chile,Chile,2017,IPV1,LACR,98,228000,233000,17400347
2017IPV1Bhutan,Bhutan,2017,IPV1,ROSA,35,4000,13000,701583
2017IPV1Israel,Israel,2017,IPV1,Industrialized,99,168000,169000,7910500
2017IPV1Jordan,Jordan,2017,IPV1,MENA,99,212000,214000,8090872
2017IPV1Sao Tome and Principe,Sao Tome and Principe,2017,IPV1,WCAR,46,3000,6000,188404
2017IPV1Russian Federation,Russian Federation,2017,IPV1,CEECIS,97,1803000,1859000,143201676
2017IPV1Qatar,Qatar,2017,IPV1,MENA,98,26000,26000,2196074
2017IPV1Philippines,Philippines,2017,IPV1,EAPR,41,888000,2165000,97212638
2017IPV1Peru,Peru,2017,IPV1,LACR,90,508000,564000,29506788
2017IPV1Paraguay,Paraguay,2017,IPV1,LACR,95,133000,140000,6421512
2017IPV1Papua New Guinea,Papua New Guinea,2017,IPV1,EAPR,32,71000,221000,7631002
2017IPV1Panama,Panama,2017,IPV1,LACR,96,75000,78000,3770624
2017IPV1Pakistan,Pakistan,2017,IPV1,ROSA,67,3741000,5584000,187281475
2017IPV1Oman,Oman,2017,IPV1,MENA,99,89000,90000,3498029
2017IPV1Nigeria,Nigeria,2017,IPV1,WCAR,57,3915000,6869000,167228767
2017IPV1Niger,Niger,2017,IPV1,WCAR,85,817000,961000,17795191
2017IPV1Nicaragua,Nicaragua,2017,IPV1,LACR,99,131000,132000,5982526
2017IPV1Nepal,Nepal,2017,IPV1,ROSA,16,88000,549000,26989862
2017IPV1Myanmar,Myanmar,2017,IPV1,EAPR,12,109000,908000,51413698
2017IPV1Mozambique,Mozambique,2017,IPV1,ESAR,60,618000,1029000,24862648
2017IPV1Morocco,Morocco,2017,IPV1,MENA,17,115000,675000,33241898
2017IPV1Kazakhstan,Kazakhstan,2017,IPV1,CEECIS,99,382000,386000,16792089
2017IPV1Kenya,Kenya,2017,IPV1,ESAR,78,1106000,1418000,44343410
2017IPV1Kiribati,Kiribati,2017,IPV1,EAPR,87,3000,3000,106370
2017IPV1Kuwait,Kuwait,2017,IPV1,MENA,99,58000,58000,3348853
2017IPV1Lebanon,Lebanon,2017,IPV1,MENA,96,110000,115000,5538634
2017IPV1Liberia,Liberia,2017,IPV1,WCAR,29,43000,149000,4135659
2017IPV1Jamaica,Jamaica,2017,IPV1,LACR,95,45000,47000,2842132
2017IPV1Libya,Libya,2017,IPV1,MENA,99,125000,127000,6285750
2017IPV1Maldives,Maldives,2017,IPV1,ROSA,99,7000,7000,397237
2017IPV1Mali,Mali,2017,IPV1,WCAR,46,335000,729000,15979499
2017IPV1Mauritania,Mauritania,2017,IPV1,WCAR,68,94000,138000,3706554
2017IPV1Mauritius,Mauritius,2017,IPV1,ESAR,95,12000,13000,1255882
2017IPV1Mexico,Mexico,2017,IPV1,LACR,93,2050000,2204000,117274155
2017IPV1Montenegro,Montenegro,2017,IPV1,CEECIS,95,7000,7000,620601
2017IPV1Madagascar,Madagascar,2017,IPV1,ESAR,62,507000,818000,22346641
2017IPV1Philippines,Philippines,2017,IPV1,EAPR,41,888000,2165000,93966780
2017IPV1Guinea-Bissau,Guinea-Bissau,2017,IPV1,WCAR,17,10000,62000,1483921
2017IPV1Paraguay,Paraguay,2017,IPV1,LACR,95,133000,140000,6248020
2017IPV1Vanuatu,Vanuatu,2017,IPV1,EAPR,85,7000,8000,224704
2017IPV1United Arab Emirates,United Arab Emirates,2017,IPV1,MENA,99,99000,100000,7089487
2017IPV1Ukraine,Ukraine,2017,IPV1,CEECIS,43,186000,432000,46258200
2017IPV1Uganda,Uganda,2017,IPV1,ESAR,70,1071000,1530000,30431736
2017IPV1Turkey,Turkey,2017,IPV1,CEECIS,93,1212000,1303000,70418604
2017IPV1Tunisia,Tunisia,2017,IPV1,MENA,96,195000,203000,10414433
2017IPV1Trinidad and Tobago,Trinidad and Tobago,2017,IPV1,LACR,90,16000,18000,1314443
2017IPV1Tonga,Tonga,2017,IPV1,EAPR,81,2000,3000,103379
2017IPV1Timor-Leste,Timor-Leste,2017,IPV1,EAPR,80,28000,35000,1055431
2017IPV1Thailand,Thailand,2017,IPV1,EAPR,95,685000,721000,66530984
2017IPV1Syrian Arab Republic,Syrian Arab Republic,2017,IPV1,MENA,67,287000,428000,20664038
2017IPV1Suriname,Suriname,2017,IPV1,LACR,88,9000,11000,517123
2017IPV1Sri Lanka,Sri Lanka,2017,IPV1,ROSA,99,334000,337000,19983984
2017IPV1South Sudan,South Sudan,2017,IPV1,ESAR,34,123000,361000,8736939
2017IPV1Afghanistan,Afghanistan,2017,IPV1,ROSA,66,752000,1139000,28394813
2017IPV1South Africa,South Africa,2017,IPV1,ESAR,82,949000,1158000,49779471
2017IPV1Singapore,Singapore,2017,IPV1,EAPR,97,49000,50000,4839396
2017IPV1Seychelles,Seychelles,2017,IPV1,ESAR,99,2000,2000,86956
2017IPV1Serbia,Serbia,2017,IPV1,CEECIS,98,82000,84000,7350222
2017IPV1Saudi Arabia,Saudi Arabia,2017,IPV1,MENA,99,594000,600000,25888541
2017IPV1Sao Tome and Principe,Sao Tome and Principe,2017,IPV1,WCAR,46,3000,6000,171120
2017IPV1Samoa,Samoa,2017,IPV1,EAPR,81,4000,5000,183263
2017IPV1Russian Federation,Russian Federation,2017,IPV1,CEECIS,97,1803000,1859000,142742350
2017IPV1Qatar,Qatar,2017,IPV1,MENA,98,26000,26000,1436665
2017IPV1Philippines,Philippines,2017,IPV1,EAPR,41,888000,2165000,90901965
2017IPV1Peru,Peru,2017,IPV1,LACR,90,508000,564000,28562317
2017IPV1Paraguay,Paraguay,2017,IPV1,LACR,95,133000,140000,6081296
2017IPV1Papua New Guinea,Papua New Guinea,2017,IPV1,EAPR,32,71000,221000,6976201
2017IPV1Panama,Panama,2017,IPV1,LACR,96,75000,78000,3516204
2017IPV1Pakistan,Pakistan,2017,IPV1,ROSA,67,3741000,5584000,171648986
2017IPV1Solomon Islands,Solomon Islands,2017,IPV1,EAPR,72,15000,21000,503360
2017IPV1Albania,Albania,2017,IPV1,CEECIS,99,34000,34000,2927519
2017IPV1Algeria,Algeria,2017,IPV1,MENA,92,925000,1005000,35333881
2017IPV1Antigua and Barbuda,Antigua and Barbuda,2017,IPV1,LACR,95,1000,1000,86746
2017IPV1Gabon,Gabon,2017,IPV1,WCAR,75,48000,64000,1568928
2017IPV1Fiji,Fiji,2017,IPV1,EAPR,99,18000,19000,853637
2017IPV1Ethiopia,Ethiopia,2017,IPV1,ESAR,52,1747000,3360000,85233913
2017IPV1Eswatini,Eswatini,2017,IPV1,ESAR,82,24000,29000,1057467
2017IPV1Equatorial Guinea,Equatorial Guinea,2017,IPV1,WCAR,25,10000,40000,901599
2017IPV1El Salvador,El Salvador,2017,IPV1,LACR,82,95000,116000,6157686
2017IPV1Ecuador,Ecuador,2017,IPV1,LACR,83,275000,331000,14774424
2017IPV1Dominican Republic,Dominican Republic,2017,IPV1,LACR,98,199000,203000,9576737
2017IPV1Djibouti,Djibouti,2017,IPV1,MENA,46,9000,20000,827823
2017IPV1Cuba,Cuba,2017,IPV1,LACR,99,116000,117000,11226709
2017IPV1Comoros,Comoros,2017,IPV1,ESAR,57,14000,25000,673252
2017IPV1Colombia,Colombia,2017,IPV1,LACR,94,686000,730000,44750054
2017IPV1China,China,2017,IPV1,EAPR,99,16739000,16908000,1331260000
2017IPV1Chile,Chile,2017,IPV1,LACR,98,228000,233000,16886186
2017IPV1Chad,Chad,2017,IPV1,WCAR,41,243000,594000,11560147
2017IPV1Central African Republic,Central African Republic,2017,IPV1,WCAR,47,71000,152000,4337625
2017IPV1Cameroon,Cameroon,2017,IPV1,WCAR,76,629000,828000,19789919
2017IPV1Argentina,Argentina,2017,IPV1,LACR,91,681000,748000,40482788
2017IPV1Armenia,Armenia,2017,IPV1,CEECIS,92,38000,42000,2888092
2017IPV1Azerbaijan,Azerbaijan,2017,IPV1,CEECIS,96,161000,168000,8947243
2017IPV1Bahrain,Bahrain,2017,IPV1,MENA,98,21000,22000,1185076
2017IPV1Bangladesh,Bangladesh,2017,IPV1,ROSA,17,489000,2875000,145924797
2017IPV1Barbados,Barbados,2017,IPV1,LACR,89,3000,3000,281104
2017IPV1Oman,Oman,2017,IPV1,MENA,99,89000,90000,2750963
2017IPV1Belize,Belize,2017,IPV1,LACR,89,7000,8000,314655
2017IPV1Bhutan,Bhutan,2017,IPV1,ROSA,35,4000,13000,678323
2017IPV1Bosnia and Herzegovina,Bosnia and Herzegovina,2017,IPV1,CEECIS,91,25000,28000,3735938
2017IPV1Botswana,Botswana,2017,IPV1,ESAR,95,52000,55000,1953498
2017IPV1Brazil,Brazil,2017,IPV1,LACR,99,2868000,2897000,193886508
2017IPV1Cabo Verde,Cabo Verde,2017,IPV1,WCAR,60,6000,11000,486671
2017IPV1Cambodia,Cambodia,2017,IPV1,EAPR,68,243000,358000,14093604
2017IPV1Benin,Benin,2017,IPV1,WCAR,48,185000,385000,8944708
2017IPV1Nigeria,Nigeria,2017,IPV1,WCAR,57,3915000,6869000,150269623
2017IPV1Niger,Niger,2017,IPV1,WCAR,85,817000,961000,15250908
2017IPV1Nicaragua,Nicaragua,2017,IPV1,LACR,99,131000,132000,5667432
2017IPV1Eswatini,Eswatini,2017,IPV1,ESAR,82,24000,29000,1049945
2017IPV1Equatorial Guinea,Equatorial Guinea,2017,IPV1,WCAR,25,10000,40000,860840
2017IPV1El Salvador,El Salvador,2017,IPV1,LACR,82,95000,116000,6131764
2017IPV1Ecuador,Ecuador,2017,IPV1,LACR,83,275000,331000,14535739
2017IPV1Dominican Republic,Dominican Republic,2017,IPV1,LACR,98,199000,203000,9458075
2017IPV1Djibouti,Djibouti,2017,IPV1,MENA,46,9000,20000,816358
2017IPV1Cuba,Cuba,2017,IPV1,LACR,99,116000,117000,11236971
2017IPV1Comoros,Comoros,2017,IPV1,ESAR,57,14000,25000,657229
2017IPV1Colombia,Colombia,2017,IPV1,LACR,94,686000,730000,44254975
2017IPV1China,China,2017,IPV1,EAPR,99,16739000,16908000,1324655000
2017IPV1Chile,Chile,2017,IPV1,LACR,98,228000,233000,16708258
2017IPV1Chad,Chad,2017,IPV1,WCAR,41,243000,594000,11183588
2017IPV1Central African Republic,Central African Republic,2017,IPV1,WCAR,47,71000,152000,4273366
2017IPV1Cameroon,Cameroon,2017,IPV1,WCAR,76,629000,828000,19252666
2017IPV1Cambodia,Cambodia,2017,IPV1,EAPR,68,243000,358000,13883834
2017IPV1Cabo Verde,Cabo Verde,2017,IPV1,WCAR,60,6000,11000,480842
2017IPV1Brazil,Brazil,2017,IPV1,LACR,99,2868000,2897000,192030362
2017IPV1Kazakhstan,Kazakhstan,2017,IPV1,CEECIS,99,382000,386000,17035550
2017IPV1Algeria,Algeria,2017,IPV1,MENA,92,925000,1005000,34730608
2017IPV1Antigua and Barbuda,Antigua and Barbuda,2017,IPV1,LACR,95,1000,1000,85397
2017IPV1Argentina,Argentina,2017,IPV1,LACR,91,681000,748000,40080160
2017IPV1Armenia,Armenia,2017,IPV1,CEECIS,92,38000,42000,2907618
2017IPV1Azerbaijan,Azerbaijan,2017,IPV1,CEECIS,96,161000,168000,8763400
2017IPV1Ethiopia,Ethiopia,2017,IPV1,ESAR,52,1747000,3360000,82916235
2017IPV1Bahrain,Bahrain,2017,IPV1,MENA,98,21000,22000,1114641
2017IPV1Barbados,Barbados,2017,IPV1,LACR,89,3000,3000,279946
2017IPV1Belize,Belize,2017,IPV1,LACR,89,7000,8000,306823
2017IPV1Benin,Benin,2017,IPV1,WCAR,48,185000,385000,8696921
2017IPV1Bhutan,Bhutan,2017,IPV1,ROSA,35,4000,13000,671613
2017IPV1Bosnia and Herzegovina,Bosnia and Herzegovina,2017,IPV1,CEECIS,91,25000,28000,3754271
2017IPV1Botswana,Botswana,2017,IPV1,ESAR,95,52000,55000,1915639
2017IPV1Bangladesh,Bangladesh,2017,IPV1,ROSA,17,489000,2875000,144304167
2017IPV1Georgia,Georgia,2017,IPV1,CEECIS,98,53000,54000,3814419
2017IPV1Fiji,Fiji,2017,IPV1,EAPR,99,18000,19000,845361
2017IPV1Georgia,Georgia,2017,IPV1,CEECIS,98,53000,54000,3848449
2017IPV1Nepal,Nepal,2017,IPV1,ROSA,16,88000,549000,26666576
2017IPV1Myanmar,Myanmar,2017,IPV1,EAPR,12,109000,908000,49929642
2017IPV1Mozambique,Mozambique,2017,IPV1,ESAR,60,618000,1029000,22276596
2017IPV1Morocco,Morocco,2017,IPV1,MENA,17,115000,675000,31536811
2017IPV1Montenegro,Montenegro,2017,IPV1,CEECIS,95,7000,7000,616969
2017IPV1Mexico,Mexico,2017,IPV1,LACR,93,2050000,2204000,110815271
2017IPV1Mauritius,Mauritius,2017,IPV1,ESAR,95,12000,13000,1244121
2017IPV1Mauritania,Mauritania,2017,IPV1,WCAR,68,94000,138000,3296238
2017IPV1Mali,Mali,2017,IPV1,WCAR,46,335000,729000,14113577
2017IPV1Maldives,Maldives,2017,IPV1,ROSA,99,7000,7000,343452
2017IPV1Madagascar,Madagascar,2017,IPV1,ESAR,62,507000,818000,19996473
2017IPV1Libya,Libya,2017,IPV1,MENA,99,125000,127000,6058748
2017IPV1Liberia,Liberia,2017,IPV1,WCAR,29,43000,149000,3607860
2017IPV1Lebanon,Lebanon,2017,IPV1,MENA,96,110000,115000,4764741
2017IPV1Kuwait,Kuwait,2017,IPV1,MENA,99,58000,58000,2656009
2017IPV1Kiribati,Kiribati,2017,IPV1,EAPR,87,3000,3000,98761
2017IPV1Kenya,Kenya,2017,IPV1,ESAR,78,1106000,1418000,39791981
2017IPV1Grenada,Grenada,2017,IPV1,LACR,91,2000,2000,105456
2017IPV1Guatemala,Guatemala,2017,IPV1,LACR,88,363000,413000,14006428
2017IPV1Guinea,Guinea,2017,IPV1,WCAR,45,190000,422000,9738792
2017IPV1Guinea-Bissau,Guinea-Bissau,2017,IPV1,WCAR,17,10000,62000,1446936
2017IPV1Guyana,Guyana,2017,IPV1,LACR,94,14000,15000,746817
2017IPV1Haiti,Haiti,2017,IPV1,LACR,66,169000,257000,9646580
2017IPV1Gabon,Gabon,2017,IPV1,WCAR,75,48000,64000,1518540
2017IPV1Honduras,Honduras,2017,IPV1,LACR,93,189000,203000,7980955
2017IPV1Indonesia,Indonesia,2017,IPV1,EAPR,47,2245000,4776000,235469762
2017IPV1Iraq,Iraq,2017,IPV1,MENA,93,1004000,1080000,28385746
2017IPV1Israel,Israel,2017,IPV1,Industrialized,99,168000,169000,7308800
2017IPV1Jamaica,Jamaica,2017,IPV1,LACR,95,45000,47000,2781876
2017IPV1Jordan,Jordan,2017,IPV1,MENA,99,212000,214000,6556478
2017IPV1Kazakhstan,Kazakhstan,2017,IPV1,CEECIS,99,382000,386000,15674000
2017IPV1India,India,2017,IPV1,ROSA,50,11718000,23436000,1200669765
2017IPV1Peru,Peru,2017,IPV1,LACR,90,508000,564000,29027674
2017IPV1Grenada,Grenada,2017,IPV1,LACR,91,2000,2000,105789
2017IPV1Guinea,Guinea,2017,IPV1,WCAR,45,190000,422000,9964469
2017IPV1Guinea,Guinea,2017,IPV1,WCAR,45,190000,422000,10192176
2017IPV1Guatemala,Guatemala,2017,IPV1,LACR,88,363000,413000,14630417
2017IPV1Grenada,Grenada,2017,IPV1,LACR,91,2000,2000,106233
2017IPV1Georgia,Georgia,2017,IPV1,CEECIS,98,53000,54000,3786695
2017IPV1Gabon,Gabon,2017,IPV1,WCAR,75,48000,64000,1624140
2017IPV1Fiji,Fiji,2017,IPV1,EAPR,99,18000,19000,859818
2017IPV1Ethiopia,Ethiopia,2017,IPV1,ESAR,52,1747000,3360000,87639964
2017IPV1Eswatini,Eswatini,2017,IPV1,ESAR,82,24000,29000,1064837
2017IPV1Equatorial Guinea,Equatorial Guinea,2017,IPV1,WCAR,25,10000,40000,943639
2017IPV1El Salvador,El Salvador,2017,IPV1,LACR,82,95000,116000,6183875
2017IPV1Ecuador,Ecuador,2017,IPV1,LACR,83,275000,331000,15011117
2017IPV1Dominican Republic,Dominican Republic,2017,IPV1,LACR,98,199000,203000,9695121
2017IPV1Djibouti,Djibouti,2017,IPV1,MENA,46,9000,20000,840198
2017IPV1Cuba,Cuba,2017,IPV1,LACR,99,116000,117000,11225832
2017IPV1Guinea-Bissau,Guinea-Bissau,2017,IPV1,WCAR,17,10000,62000,1522599
2017IPV1Comoros,Comoros,2017,IPV1,ESAR,57,14000,25000,689692
2017IPV1China,China,2017,IPV1,EAPR,99,16739000,16908000,1337705000
2017IPV1Chile,Chile,2017,IPV1,LACR,98,228000,233000,17062536
2017IPV1Chad,Chad,2017,IPV1,WCAR,41,243000,594000,11952136
2017IPV1Central African Republic,Central African Republic,2017,IPV1,WCAR,47,71000,152000,4386768
2017IPV1Cameroon,Cameroon,2017,IPV1,WCAR,76,629000,828000,20341241
2017IPV1Cambodia,Cambodia,2017,IPV1,EAPR,68,243000,358000,14312212
2017IPV1Cabo Verde,Cabo Verde,2017,IPV1,WCAR,60,6000,11000,492654
2017IPV1Brazil,Brazil,2017,IPV1,LACR,99,2868000,2897000,195713635
2017IPV1Botswana,Botswana,2017,IPV1,ESAR,95,52000,55000,1987105
2017IPV1Bosnia and Herzegovina,Bosnia and Herzegovina,2017,IPV1,CEECIS,91,25000,28000,3705472
2017IPV1Bhutan,Bhutan,2017,IPV1,ROSA,35,4000,13000,685503
2017IPV1Benin,Benin,2017,IPV1,WCAR,48,185000,385000,9199259
2017IPV1Belize,Belize,2017,IPV1,LACR,89,7000,8000,322464
2017IPV1Barbados,Barbados,2017,IPV1,LACR,89,3000,3000,282131
2017IPV1Colombia,Colombia,2017,IPV1,LACR,94,686000,730000,45222700
2017IPV1Guyana,Guyana,2017,IPV1,LACR,94,14000,15000,749436
2017IPV1Haiti,Haiti,2017,IPV1,LACR,66,169000,257000,9949322
2017IPV1Honduras,Honduras,2017,IPV1,LACR,93,189000,203000,8317470
2017IPV1Papua New Guinea,Papua New Guinea,2017,IPV1,EAPR,32,71000,221000,7310507
2017IPV1Panama,Panama,2017,IPV1,LACR,96,75000,78000,3642687
2017IPV1Pakistan,Pakistan,2017,IPV1,ROSA,67,3741000,5584000,179424641
2017IPV1Oman,Oman,2017,IPV1,MENA,99,89000,90000,3041434
2017IPV1Nigeria,Nigeria,2017,IPV1,WCAR,57,3915000,6869000,158503197
2017IPV1Niger,Niger,2017,IPV1,WCAR,85,817000,961000,16464025
2017IPV1Nicaragua,Nicaragua,2017,IPV1,LACR,99,131000,132000,5824065
2017IPV1Nepal,Nepal,2017,IPV1,ROSA,16,88000,549000,27013212
2017IPV1Myanmar,Myanmar,2017,IPV1,EAPR,12,109000,908000,50600818
2017IPV1Mozambique,Mozambique,2017,IPV1,ESAR,60,618000,1029000,23531574
2017IPV1Morocco,Morocco,2017,IPV1,MENA,17,115000,675000,32343389
2017IPV1Montenegro,Montenegro,2017,IPV1,CEECIS,95,7000,7000,619428
2017IPV1Mexico,Mexico,2017,IPV1,LACR,93,2050000,2204000,114092963
2017IPV1Mauritius,Mauritius,2017,IPV1,ESAR,95,12000,13000,1250400
2017IPV1Mauritania,Mauritania,2017,IPV1,WCAR,68,94000,138000,3494195
2017IPV1Mali,Mali,2017,IPV1,WCAR,46,335000,729000,15049353
2017IPV1Maldives,Maldives,2017,IPV1,ROSA,99,7000,7000,365734
2017IPV1India,India,2017,IPV1,ROSA,50,11718000,23436000,1234281170
2017IPV1Indonesia,Indonesia,2017,IPV1,EAPR,47,2245000,4776000,241834215
2017IPV1Iraq,Iraq,2017,IPV1,MENA,93,1004000,1080000,29741976
2017IPV1Israel,Israel,2017,IPV1,Industrialized,99,168000,169000,7623600
2017IPV1Jamaica,Jamaica,2017,IPV1,LACR,95,45000,47000,2810460
2017IPV1Jordan,Jordan,2017,IPV1,MENA,99,212000,214000,7261539
2017IPV1Bangladesh,Bangladesh,2017,IPV1,ROSA,17,489000,2875000,147575430
2017IPV1Kazakhstan,Kazakhstan,2017,IPV1,CEECIS,99,382000,386000,16321872
2017IPV1Kiribati,Kiribati,2017,IPV1,EAPR,87,3000,3000,102927
2017IPV1Kuwait,Kuwait,2017,IPV1,MENA,99,58000,58000,2991884
2017IPV1Lebanon,Lebanon,2017,IPV1,MENA,96,110000,115000,4953061
2017IPV1Liberia,Liberia,2017,IPV1,WCAR,29,43000,149000,3891356
2017IPV1Libya,Libya,2017,IPV1,MENA,99,125000,127000,6197663
2017IPV1Madagascar,Madagascar,2017,IPV1,ESAR,62,507000,818000,21151640
2017IPV1Kenya,Kenya,2017,IPV1,ESAR,78,1106000,1418000,42030676
2017IPV1Bahrain,Bahrain,2017,IPV1,MENA,98,21000,22000,1240860
2017IPV1Azerbaijan,Azerbaijan,2017,IPV1,CEECIS,96,161000,168000,9054332
2017IPV1Armenia,Armenia,2017,IPV1,CEECIS,92,38000,42000,2877319
2017IPV1Oman,Oman,2017,IPV1,MENA,99,89000,90000,2876186
2017IPV1Nigeria,Nigeria,2017,IPV1,WCAR,57,3915000,6869000,154324933
2017IPV1Niger,Niger,2017,IPV1,WCAR,85,817000,961000,15843133
2017IPV1Nicaragua,Nicaragua,2017,IPV1,LACR,99,131000,132000,5745526
2017IPV1Nepal,Nepal,2017,IPV1,ROSA,16,88000,549000,26883535
2017IPV1Myanmar,Myanmar,2017,IPV1,EAPR,12,109000,908000,50250367
2017IPV1Mozambique,Mozambique,2017,IPV1,ESAR,60,618000,1029000,22894710
2017IPV1Morocco,Morocco,2017,IPV1,MENA,17,115000,675000,31929087
2017IPV1Montenegro,Montenegro,2017,IPV1,CEECIS,95,7000,7000,618294
2017IPV1Mexico,Mexico,2017,IPV1,LACR,93,2050000,2204000,112463887
2017IPV1Mauritius,Mauritius,2017,IPV1,ESAR,95,12000,13000,1247429
2017IPV1Mauritania,Mauritania,2017,IPV1,WCAR,68,94000,138000,3393409
2017IPV1Mali,Mali,2017,IPV1,WCAR,46,335000,729000,14581429
2017IPV1Maldives,Maldives,2017,IPV1,ROSA,99,7000,7000,353398
2017IPV1Madagascar,Madagascar,2017,IPV1,ESAR,62,507000,818000,20569117
2017IPV1Libya,Libya,2017,IPV1,MENA,99,125000,127000,6133984
2017IPV1Liberia,Liberia,2017,IPV1,WCAR,29,43000,149000,3754133
2017IPV1Guyana,Guyana,2017,IPV1,LACR,94,14000,15000,747718
2017IPV1Haiti,Haiti,2017,IPV1,LACR,66,169000,257000,9798046
2017IPV1Honduras,Honduras,2017,IPV1,LACR,93,189000,203000,8150775
2017IPV1India,India,2017,IPV1,ROSA,50,11718000,23436000,1217726215
2017IPV1Indonesia,Indonesia,2017,IPV1,EAPR,47,2245000,4776000,238620563
2017IPV1Iraq,Iraq,2017,IPV1,MENA,93,1004000,1080000,28973162
2017IPV1Pakistan,Pakistan,2017,IPV1,ROSA,67,3741000,5584000,175525609
2017IPV1Israel,Israel,2017,IPV1,Industrialized,99,168000,169000,7485600
2017IPV1Jordan,Jordan,2017,IPV1,MENA,99,212000,214000,6893260
2017IPV1Kazakhstan,Kazakhstan,2017,IPV1,CEECIS,99,382000,386000,16092822
2017IPV1Kenya,Kenya,2017,IPV1,ESAR,78,1106000,1418000,40901792
2017IPV1Kiribati,Kiribati,2017,IPV1,EAPR,87,3000,3000,100930
2017IPV1Kuwait,Kuwait,2017,IPV1,MENA,99,58000,58000,2821045
2017IPV1Lebanon,Lebanon,2017,IPV1,MENA,96,110000,115000,4813026
2017IPV1Jamaica,Jamaica,2017,IPV1,LACR,95,45000,47000,2795837
2017IPV1Guatemala,Guatemala,2017,IPV1,LACR,88,363000,413000,14316263
2017IPV1Panama,Panama,2017,IPV1,LACR,96,75000,78000,3579215
2017IPV1Paraguay,Paraguay,2017,IPV1,LACR,95,133000,140000,6163972
2017IPV1Argentina,Argentina,2017,IPV1,LACR,91,681000,748000,40788453
2017IPV1Antigua and Barbuda,Antigua and Barbuda,2017,IPV1,LACR,95,1000,1000,88028
2017IPV1Algeria,Algeria,2017,IPV1,MENA,92,925000,1005000,35977455
2017IPV1Albania,Albania,2017,IPV1,CEECIS,99,34000,34000,2913021
2017IPV1Afghanistan,Afghanistan,2017,IPV1,ROSA,66,752000,1139000,29185507
2017IPV1Vanuatu,Vanuatu,2017,IPV1,EAPR,85,7000,8000,230247
2017IPV1United Arab Emirates,United Arab Emirates,2017,IPV1,MENA,99,99000,100000,7917372
2017IPV1Ukraine,Ukraine,2017,IPV1,CEECIS,43,186000,432000,46053300
2017IPV1Uganda,Uganda,2017,IPV1,ESAR,70,1071000,1530000,31411096
2017IPV1Turkey,Turkey,2017,IPV1,CEECIS,93,1212000,1303000,71321399
2017IPV1Tunisia,Tunisia,2017,IPV1,MENA,96,195000,203000,10525694
2017IPV1Trinidad and Tobago,Trinidad and Tobago,2017,IPV1,LACR,90,16000,18000,1320930
2017IPV1Tonga,Tonga,2017,IPV1,EAPR,81,2000,3000,103890
2017IPV1Timor-Leste,Timor-Leste,2017,IPV1,EAPR,80,28000,35000,1074277
2017IPV1Thailand,Thailand,2017,IPV1,EAPR,95,685000,721000,66866839
2017IPV1Syrian Arab Republic,Syrian Arab Republic,2017,IPV1,MENA,67,287000,428000,21205873
2017IPV1Suriname,Suriname,2017,IPV1,LACR,88,9000,11000,523111
2017IPV1Peru,Peru,2017,IPV1,LACR,90,508000,564000,28792655
2017IPV1Philippines,Philippines,2017,IPV1,EAPR,41,888000,2165000,92414158
2017IPV1Qatar,Qatar,2017,IPV1,MENA,98,26000,26000,1654950
2017IPV1Russian Federation,Russian Federation,2017,IPV1,CEECIS,97,1803000,1859000,142785342
2017IPV1Samoa,Samoa,2017,IPV1,EAPR,81,4000,5000,184556
2017IPV1Sao Tome and Principe,Sao Tome and Principe,2017,IPV1,WCAR,46,3000,6000,175876
2017IPV1Papua New Guinea,Papua New Guinea,2017,IPV1,EAPR,32,71000,221000,7144776
2017IPV1Saudi Arabia,Saudi Arabia,2017,IPV1,MENA,99,594000,600000,26630303
2017IPV1Seychelles,Seychelles,2017,IPV1,ESAR,99,2000,2000,87298
2017IPV1Singapore,Singapore,2017,IPV1,EAPR,97,49000,50000,4987573
2017IPV1Solomon Islands,Solomon Islands,2017,IPV1,EAPR,72,15000,21000,515181
2017IPV1South Africa,South Africa,2017,IPV1,ESAR,82,949000,1158000,50477011
2017IPV1South Sudan,South Sudan,2017,IPV1,ESAR,34,123000,361000,9142259
2017IPV1Sri Lanka,Sri Lanka,2017,IPV1,ROSA,99,334000,337000,20123508
2017IPV1Serbia,Serbia,2017,IPV1,CEECIS,98,82000,84000,7320807
2017IPV1Kenya,Kenya,2017,IPV1,ESAR,78,1106000,1418000,45519889
2017IPV1Vanuatu,Vanuatu,2017,IPV1,EAPR,85,7000,8000,292680
2017IPV1Kuwait,Kuwait,2017,IPV1,MENA,99,58000,58000,3526378
2017IPV1Dominican Republic,Dominican Republic,2017,IPV1,LACR,98,199000,203000,10513131
2017IPV1Djibouti,Djibouti,2017,IPV1,MENA,46,9000,20000,944097
2017IPV1Cuba,Cuba,2017,IPV1,LACR,99,116000,117000,11339259
2017IPV1Comoros,Comoros,2017,IPV1,ESAR,57,14000,25000,813892
2017IPV1Colombia,Colombia,2017,IPV1,LACR,94,686000,730000,48901066
2017IPV1China,China,2017,IPV1,EAPR,99,16739000,16908000,1386395000
