0,Unnamed: 0,Index,country,year,Vaccine,Subgroup,Coverage,Vaccinated,Target,values
34971,25069,2015RCV1Portugal,Portugal,2015,RCV1,Industrialized,98,82000,84000,10573100
34972,25069,2015RCV1Portugal,Portugal,2015,RCV1,Industrialized,98,82000,84000,10557560
34973,25069,2015RCV1Portugal,Portugal,2015,RCV1,Industrialized,98,82000,84000,10514844
34974,25069,2015RCV1Portugal,Portugal,2015,RCV1,Industrialized,98,82000,84000,10457295
34975,25069,2015RCV1Portugal,Portugal,2015,RCV1,Industrialized,98,82000,84000,10401062
34976,25069,2015RCV1Portugal,Portugal,2015,RCV1,Industrialized,98,82000,84000,10358076
34977,25069,2015RCV1Portugal,Portugal,2015,RCV1,Industrialized,98,82000,84000,10325452
34978,25069,2015RCV1Portugal,Portugal,2015,RCV1,Industrialized,98,82000,84000,10300300
34979,25069,2015RCV1Portugal,Portugal,2015,RCV1,Industrialized,98,82000,84000,10281762
34980,25079,2014RCV1Portugal,Portugal,2014,RCV1,Industrialized,98,84000,86000,10108977
34981,25079,2014RCV1Portugal,Portugal,2014,RCV1,Industrialized,98,84000,86000,10160196
34982,25079,2014RCV1Portugal,Portugal,2014,RCV1,Industrialized,98,84000,86000,10217828
34983,25079,2014RCV1Portugal,Portugal,2014,RCV1,Industrialized,98,84000,86000,10289898
34984,25079,2014RCV1Portugal,Portugal,2014,RCV1,Industrialized,98,84000,86000,10362722
34985,25079,2014RCV1Portugal,Portugal,2014,RCV1,Industrialized,98,84000,86000,10419631
34986,25079,2014RCV1Portugal,Portugal,2014,RCV1,Industrialized,98,84000,86000,10458821
34987,25079,2014RCV1Portugal,Portugal,2014,RCV1,Industrialized,98,84000,86000,10483861
34988,25079,2014RCV1Portugal,Portugal,2014,RCV1,Industrialized,98,84000,86000,10503330
34989,25079,2014RCV1Portugal,Portugal,2014,RCV1,Industrialized,98,84000,86000,10522288
34990,25079,2014RCV1Portugal,Portugal,2014,RCV1,Industrialized,98,84000,86000,10542964
34991,25079,2014RCV1Portugal,Portugal,2014,RCV1,Industrialized,98,84000,86000,10558177
34992,25079,2014RCV1Portugal,Portugal,2014,RCV1,Industrialized,98,84000,86000,10568247
34993,25079,2014RCV1Portugal,Portugal,2014,RCV1,Industrialized,98,84000,86000,10573100
34994,25079,2014RCV1Portugal,Portugal,2014,RCV1,Industrialized,98,84000,86000,10557560
34995,25079,2014RCV1Portugal,Portugal,2014,RCV1,Industrialized,98,84000,86000,10514844
34996,25079,2014RCV1Portugal,Portugal,2014,RCV1,Industrialized,98,84000,86000,10457295
34997,25079,2014RCV1Portugal,Portugal,2014,RCV1,Industrialized,98,84000,86000,10401062
34998,25079,2014RCV1Portugal,Portugal,2014,RCV1,Industrialized,98,84000,86000,10358076
34999,25079,2014RCV1Portugal,Portugal,2014,RCV1,Industrialized,98,84000,86000,10325452
35000,25079,2014RCV1Portugal,Portugal,2014,RCV1,Industrialized,98,84000,86000,10300300
35001,25079,2014RCV1Portugal,Portugal,2014,RCV1,Industrialized,98,84000,86000,10281762
35002,25089,2013RCV1Portugal,Portugal,2013,RCV1,Industrialized,98,86000,88000,10108977
35003,25089,2013RCV1Portugal,Portugal,2013,RCV1,Industrialized,98,86000,88000,10160196
35004,25089,2013RCV1Portugal,Portugal,2013,RCV1,Industrialized,98,86000,88000,10217828
35005,25089,2013RCV1Portugal,Portugal,2013,RCV1,Industrialized,98,86000,88000,10289898
35006,25089,2013RCV1Portugal,Portugal,2013,RCV1,Industrialized,98,86000,88000,10362722
35007,25089,2013RCV1Portugal,Portugal,2013,RCV1,Industrialized,98,86000,88000,10419631
35008,25089,2013RCV1Portugal,Portugal,2013,RCV1,Industrialized,98,86000,88000,10458821
35009,25089,2013RCV1Portugal,Portugal,2013,RCV1,Industrialized,98,86000,88000,10483861
35010,25089,2013RCV1Portugal,Portugal,2013,RCV1,Industrialized,98,86000,88000,10503330
35011,25089,2013RCV1Portugal,Portugal,2013,RCV1,Industrialized,98,86000,88000,10522288
35012,25089,2013RCV1Portugal,Portugal,2013,RCV1,Industrialized,98,86000,88000,10542964
35013,25089,2013RCV1Portugal,Portugal,2013,RCV1,Industrialized,98,86000,88000,10558177
35014,25089,2013RCV1Portugal,Portugal,2013,RCV1,Industrialized,98,86000,88000,10568247
35015,25089,2013RCV1Portugal,Portugal,2013,RCV1,Industrialized,98,86000,88000,10573100
35016,25089,2013RCV1Portugal,Portugal,2013,RCV1,Industrialized,98,86000,88000,10557560
35017,25089,2013RCV1Portugal,Portugal,2013,RCV1,Industrialized,98,86000,88000,10514844
35018,25089,2013RCV1Portugal,Portugal,2013,RCV1,Industrialized,98,86000,88000,10457295
35019,25089,2013RCV1Portugal,Portugal,2013,RCV1,Industrialized,98,86000,88000,10401062
35020,25089,2013RCV1Portugal,Portugal,2013,RCV1,Industrialized,98,86000,88000,10358076
35021,25089,2013RCV1Portugal,Portugal,2013,RCV1,Industrialized,98,86000,88000,10325452
35022,25089,2013RCV1Portugal,Portugal,2013,RCV1,Industrialized,98,86000,88000,10300300
35023,25089,2013RCV1Portugal,Portugal,2013,RCV1,Industrialized,98,86000,88000,10281762
35024,25099,2012RCV1Portugal,Portugal,2012,RCV1,Industrialized,97,88000,90000,10108977
35025,25099,2012RCV1Portugal,Portugal,2012,RCV1,Industrialized,97,88000,90000,10160196
35026,25099,2012RCV1Portugal,Portugal,2012,RCV1,Industrialized,97,88000,90000,10217828
35027,25099,2012RCV1Portugal,Portugal,2012,RCV1,Industrialized,97,88000,90000,10289898
35028,25099,2012RCV1Portugal,Portugal,2012,RCV1,Industrialized,97,88000,90000,10362722
35029,25099,2012RCV1Portugal,Portugal,2012,RCV1,Industrialized,97,88000,90000,10419631
35030,25099,2012RCV1Portugal,Portugal,2012,RCV1,Industrialized,97,88000,90000,10458821
35031,25099,2012RCV1Portugal,Portugal,2012,RCV1,Industrialized,97,88000,90000,10483861
35032,25099,2012RCV1Portugal,Portugal,2012,RCV1,Industrialized,97,88000,90000,10503330
35033,25099,2012RCV1Portugal,Portugal,2012,RCV1,Industrialized,97,88000,90000,10522288
35034,25099,2012RCV1Portugal,Portugal,2012,RCV1,Industrialized,97,88000,90000,10542964
35035,25099,2012RCV1Portugal,Portugal,2012,RCV1,Industrialized,97,88000,90000,10558177
35036,25099,2012RCV1Portugal,Portugal,2012,RCV1,Industrialized,97,88000,90000,10568247
35037,25099,2012RCV1Portugal,Portugal,2012,RCV1,Industrialized,97,88000,90000,10573100
35038,25099,2012RCV1Portugal,Portugal,2012,RCV1,Industrialized,97,88000,90000,10557560
35039,25099,2012RCV1Portugal,Portugal,2012,RCV1,Industrialized,97,88000,90000,10514844
35040,25099,2012RCV1Portugal,Portugal,2012,RCV1,Industrialized,97,88000,90000,10457295
35041,25099,2012RCV1Portugal,Portugal,2012,RCV1,Industrialized,97,88000,90000,10401062
35042,25099,2012RCV1Portugal,Portugal,2012,RCV1,Industrialized,97,88000,90000,10358076
35043,25099,2012RCV1Portugal,Portugal,2012,RCV1,Industrialized,97,88000,90000,10325452
35044,25099,2012RCV1Portugal,Portugal,2012,RCV1,Industrialized,97,88000,90000,10300300
35045,25099,2012RCV1Portugal,Portugal,2012,RCV1,Industrialized,97,88000,90000,10281762
35046,25109,2011RCV1Portugal,Portugal,2011,RCV1,Industrialized,97,90000,93000,10108977
35047,25109,2011RCV1Portugal,Portugal,2011,RCV1,Industrialized,97,90000,93000,10160196
35048,25109,2011RCV1Portugal,Portugal,2011,RCV1,Industrialized,97,90000,93000,10217828
35049,25109,2011RCV1Portugal,Portugal,2011,RCV1,Industrialized,97,90000,93000,10289898
35050,25109,2011RCV1Portugal,Portugal,2011,RCV1,Industrialized,97,90000,93000,10362722
35051,25109,2011RCV1Portugal,Portugal,2011,RCV1,Industrialized,97,90000,93000,10419631
35052,25109,2011RCV1Portugal,Portugal,2011,RCV1,Industrialized,97,90000,93000,10458821
35053,25109,2011RCV1Portugal,Portugal,2011,RCV1,Industrialized,97,90000,93000,10483861
35054,25109,2011RCV1Portugal,Portugal,2011,RCV1,Industrialized,97,90000,93000,10503330
35055,25109,2011RCV1Portugal,Portugal,2011,RCV1,Industrialized,97,90000,93000,10522288
35056,25109,2011RCV1Portugal,Portugal,2011,RCV1,Industrialized,97,90000,93000,10542964
35057,25109,2011RCV1Portugal,Portugal,2011,RCV1,Industrialized,97,90000,93000,10558177
35058,25109,2011RCV1Portugal,Portugal,2011,RCV1,Industrialized,97,90000,93000,10568247
35059,25109,2011RCV1Portugal,Portugal,2011,RCV1,Industrialized,97,90000,93000,10573100
35060,25109,2011RCV1Portugal,Portugal,2011,RCV1,Industrialized,97,90000,93000,10557560
35061,25109,2011RCV1Portugal,Portugal,2011,RCV1,Industrialized,97,90000,93000,10514844
35062,25109,2011RCV1Portugal,Portugal,2011,RCV1,Industrialized,97,90000,93000,10457295
35063,25109,2011RCV1Portugal,Portugal,2011,RCV1,Industrialized,97,90000,93000,10401062
35064,25109,2011RCV1Portugal,Portugal,2011,RCV1,Industrialized,97,90000,93000,10358076
35065,25109,2011RCV1Portugal,Portugal,2011,RCV1,Industrialized,97,90000,93000,10325452
35066,25109,2011RCV1Portugal,Portugal,2011,RCV1,Industrialized,97,90000,93000,10300300
35067,25109,2011RCV1Portugal,Portugal,2011,RCV1,Industrialized,97,90000,93000,10281762
35068,25119,2010RCV1Portugal,Portugal,2010,RCV1,Industrialized,96,92000,96000,10108977
35069,25119,2010RCV1Portugal,Portugal,2010,RCV1,Industrialized,96,92000,96000,10160196
35070,25119,2010RCV1Portugal,Portugal,2010,RCV1,Industrialized,96,92000,96000,10217828
35071,25119,2010RCV1Portugal,Portugal,2010,RCV1,Industrialized,96,92000,96000,10289898
35072,25119,2010RCV1Portugal,Portugal,2010,RCV1,Industrialized,96,92000,96000,10362722
35073,25119,2010RCV1Portugal,Portugal,2010,RCV1,Industrialized,96,92000,96000,10419631
35074,25119,2010RCV1Portugal,Portugal,2010,RCV1,Industrialized,96,92000,96000,10458821
35075,25119,2010RCV1Portugal,Portugal,2010,RCV1,Industrialized,96,92000,96000,10483861
35076,25119,2010RCV1Portugal,Portugal,2010,RCV1,Industrialized,96,92000,96000,10503330
35077,25119,2010RCV1Portugal,Portugal,2010,RCV1,Industrialized,96,92000,96000,10522288
35078,25119,2010RCV1Portugal,Portugal,2010,RCV1,Industrialized,96,92000,96000,10542964
35079,25119,2010RCV1Portugal,Portugal,2010,RCV1,Industrialized,96,92000,96000,10558177
35080,25119,2010RCV1Portugal,Portugal,2010,RCV1,Industrialized,96,92000,96000,10568247
35081,25119,2010RCV1Portugal,Portugal,2010,RCV1,Industrialized,96,92000,96000,10573100
35082,25119,2010RCV1Portugal,Portugal,2010,RCV1,Industrialized,96,92000,96000,10557560
35083,25119,2010RCV1Portugal,Portugal,2010,RCV1,Industrialized,96,92000,96000,10514844
35084,25119,2010RCV1Portugal,Portugal,2010,RCV1,Industrialized,96,92000,96000,10457295
35085,25119,2010RCV1Portugal,Portugal,2010,RCV1,Industrialized,96,92000,96000,10401062
35086,25119,2010RCV1Portugal,Portugal,2010,RCV1,Industrialized,96,92000,96000,10358076
35087,25119,2010RCV1Portugal,Portugal,2010,RCV1,Industrialized,96,92000,96000,10325452
35088,25119,2010RCV1Portugal,Portugal,2010,RCV1,Industrialized,96,92000,96000,10300300
35089,25119,2010RCV1Portugal,Portugal,2010,RCV1,Industrialized,96,92000,96000,10281762
35090,25129,2009RCV1Portugal,Portugal,2009,RCV1,Industrialized,95,93000,98000,10108977
35091,25129,2009RCV1Portugal,Portugal,2009,RCV1,Industrialized,95,93000,98000,10160196
35092,25129,2009RCV1Portugal,Portugal,2009,RCV1,Industrialized,95,93000,98000,10217828
35093,25129,2009RCV1Portugal,Portugal,2009,RCV1,Industrialized,95,93000,98000,10289898
35094,25129,2009RCV1Portugal,Portugal,2009,RCV1,Industrialized,95,93000,98000,10362722
35095,25129,2009RCV1Portugal,Portugal,2009,RCV1,Industrialized,95,93000,98000,10419631
35096,25129,2009RCV1Portugal,Portugal,2009,RCV1,Industrialized,95,93000,98000,10458821
35097,25129,2009RCV1Portugal,Portugal,2009,RCV1,Industrialized,95,93000,98000,10483861
35098,25129,2009RCV1Portugal,Portugal,2009,RCV1,Industrialized,95,93000,98000,10503330
35099,25129,2009RCV1Portugal,Portugal,2009,RCV1,Industrialized,95,93000,98000,10522288
35100,25129,2009RCV1Portugal,Portugal,2009,RCV1,Industrialized,95,93000,98000,10542964
35101,25129,2009RCV1Portugal,Portugal,2009,RCV1,Industrialized,95,93000,98000,10558177
35102,25129,2009RCV1Portugal,Portugal,2009,RCV1,Industrialized,95,93000,98000,10568247
35103,25129,2009RCV1Portugal,Portugal,2009,RCV1,Industrialized,95,93000,98000,10573100
35104,25129,2009RCV1Portugal,Portugal,2009,RCV1,Industrialized,95,93000,98000,10557560
35105,25129,2009RCV1Portugal,Portugal,2009,RCV1,Industrialized,95,93000,98000,10514844
35106,25129,2009RCV1Portugal,Portugal,2009,RCV1,Industrialized,95,93000,98000,10457295
35107,25129,2009RCV1Portugal,Portugal,2009,RCV1,Industrialized,95,93000,98000,10401062
35108,25129,2009RCV1Portugal,Portugal,2009,RCV1,Industrialized,95,93000,98000,10358076
35109,25129,2009RCV1Portugal,Portugal,2009,RCV1,Industrialized,95,93000,98000,10325452
35110,25129,2009RCV1Portugal,Portugal,2009,RCV1,Industrialized,95,93000,98000,10300300
35111,25129,2009RCV1Portugal,Portugal,2009,RCV1,Industrialized,95,93000,98000,10281762
35112,25139,2008RCV1Portugal,Portugal,2008,RCV1,Industrialized,97,98000,101000,10108977
35113,25139,2008RCV1Portugal,Portugal,2008,RCV1,Industrialized,97,98000,101000,10160196
35114,25139,2008RCV1Portugal,Portugal,2008,RCV1,Industrialized,97,98000,101000,10217828
35115,25139,2008RCV1Portugal,Portugal,2008,RCV1,Industrialized,97,98000,101000,10289898
35116,25139,2008RCV1Portugal,Portugal,2008,RCV1,Industrialized,97,98000,101000,10362722
35117,25139,2008RCV1Portugal,Portugal,2008,RCV1,Industrialized,97,98000,101000,10419631
35118,25139,2008RCV1Portugal,Portugal,2008,RCV1,Industrialized,97,98000,101000,10458821
35119,25139,2008RCV1Portugal,Portugal,2008,RCV1,Industrialized,97,98000,101000,10483861
35120,25139,2008RCV1Portugal,Portugal,2008,RCV1,Industrialized,97,98000,101000,10503330
35121,25139,2008RCV1Portugal,Portugal,2008,RCV1,Industrialized,97,98000,101000,10522288
35122,25139,2008RCV1Portugal,Portugal,2008,RCV1,Industrialized,97,98000,101000,10542964
35123,25139,2008RCV1Portugal,Portugal,2008,RCV1,Industrialized,97,98000,101000,10558177
35124,25139,2008RCV1Portugal,Portugal,2008,RCV1,Industrialized,97,98000,101000,10568247
35125,25139,2008RCV1Portugal,Portugal,2008,RCV1,Industrialized,97,98000,101000,10573100
35126,25139,2008RCV1Portugal,Portugal,2008,RCV1,Industrialized,97,98000,101000,10557560
35127,25139,2008RCV1Portugal,Portugal,2008,RCV1,Industrialized,97,98000,101000,10514844
35128,25139,2008RCV1Portugal,Portugal,2008,RCV1,Industrialized,97,98000,101000,10457295
35129,25139,2008RCV1Portugal,Portugal,2008,RCV1,Industrialized,97,98000,101000,10401062
35130,25139,2008RCV1Portugal,Portugal,2008,RCV1,Industrialized,97,98000,101000,10358076
35131,25139,2008RCV1Portugal,Portugal,2008,RCV1,Industrialized,97,98000,101000,10325452
35132,25139,2008RCV1Portugal,Portugal,2008,RCV1,Industrialized,97,98000,101000,10300300
35133,25139,2008RCV1Portugal,Portugal,2008,RCV1,Industrialized,97,98000,101000,10281762
35134,25149,2007RCV1Portugal,Portugal,2007,RCV1,Industrialized,95,99000,104000,10108977
35135,25149,2007RCV1Portugal,Portugal,2007,RCV1,Industrialized,95,99000,104000,10160196
35136,25149,2007RCV1Portugal,Portugal,2007,RCV1,Industrialized,95,99000,104000,10217828
35137,25149,2007RCV1Portugal,Portugal,2007,RCV1,Industrialized,95,99000,104000,10289898
35138,25149,2007RCV1Portugal,Portugal,2007,RCV1,Industrialized,95,99000,104000,10362722
35139,25149,2007RCV1Portugal,Portugal,2007,RCV1,Industrialized,95,99000,104000,10419631
35140,25149,2007RCV1Portugal,Portugal,2007,RCV1,Industrialized,95,99000,104000,10458821
35141,25149,2007RCV1Portugal,Portugal,2007,RCV1,Industrialized,95,99000,104000,10483861
35142,25149,2007RCV1Portugal,Portugal,2007,RCV1,Industrialized,95,99000,104000,10503330
35143,25149,2007RCV1Portugal,Portugal,2007,RCV1,Industrialized,95,99000,104000,10522288
35144,25149,2007RCV1Portugal,Portugal,2007,RCV1,Industrialized,95,99000,104000,10542964
35145,25149,2007RCV1Portugal,Portugal,2007,RCV1,Industrialized,95,99000,104000,10558177
35146,25149,2007RCV1Portugal,Portugal,2007,RCV1,Industrialized,95,99000,104000,10568247
35147,25149,2007RCV1Portugal,Portugal,2007,RCV1,Industrialized,95,99000,104000,10573100
35148,25149,2007RCV1Portugal,Portugal,2007,RCV1,Industrialized,95,99000,104000,10557560
35149,25149,2007RCV1Portugal,Portugal,2007,RCV1,Industrialized,95,99000,104000,10514844
35150,25149,2007RCV1Portugal,Portugal,2007,RCV1,Industrialized,95,99000,104000,10457295
35151,25149,2007RCV1Portugal,Portugal,2007,RCV1,Industrialized,95,99000,104000,10401062
35152,25149,2007RCV1Portugal,Portugal,2007,RCV1,Industrialized,95,99000,104000,10358076
35153,25149,2007RCV1Portugal,Portugal,2007,RCV1,Industrialized,95,99000,104000,10325452
35154,25149,2007RCV1Portugal,Portugal,2007,RCV1,Industrialized,95,99000,104000,10300300
35155,25149,2007RCV1Portugal,Portugal,2007,RCV1,Industrialized,95,99000,104000,10281762
35156,25159,2006RCV1Portugal,Portugal,2006,RCV1,Industrialized,97,103000,106000,10108977
35157,25159,2006RCV1Portugal,Portugal,2006,RCV1,Industrialized,97,103000,106000,10160196
35158,25159,2006RCV1Portugal,Portugal,2006,RCV1,Industrialized,97,103000,106000,10217828
35159,25159,2006RCV1Portugal,Portugal,2006,RCV1,Industrialized,97,103000,106000,10289898
35160,25159,2006RCV1Portugal,Portugal,2006,RCV1,Industrialized,97,103000,106000,10362722
35161,25159,2006RCV1Portugal,Portugal,2006,RCV1,Industrialized,97,103000,106000,10419631
35162,25159,2006RCV1Portugal,Portugal,2006,RCV1,Industrialized,97,103000,106000,10458821
35163,25159,2006RCV1Portugal,Portugal,2006,RCV1,Industrialized,97,103000,106000,10483861
35164,25159,2006RCV1Portugal,Portugal,2006,RCV1,Industrialized,97,103000,106000,10503330
35165,25159,2006RCV1Portugal,Portugal,2006,RCV1,Industrialized,97,103000,106000,10522288
35166,25159,2006RCV1Portugal,Portugal,2006,RCV1,Industrialized,97,103000,106000,10542964
35167,25159,2006RCV1Portugal,Portugal,2006,RCV1,Industrialized,97,103000,106000,10558177
35168,25159,2006RCV1Portugal,Portugal,2006,RCV1,Industrialized,97,103000,106000,10568247
35169,25159,2006RCV1Portugal,Portugal,2006,RCV1,Industrialized,97,103000,106000,10573100
35170,25159,2006RCV1Portugal,Portugal,2006,RCV1,Industrialized,97,103000,106000,10557560
35171,25159,2006RCV1Portugal,Portugal,2006,RCV1,Industrialized,97,103000,106000,10514844
35172,25159,2006RCV1Portugal,Portugal,2006,RCV1,Industrialized,97,103000,106000,10457295
35173,25159,2006RCV1Portugal,Portugal,2006,RCV1,Industrialized,97,103000,106000,10401062
35174,25159,2006RCV1Portugal,Portugal,2006,RCV1,Industrialized,97,103000,106000,10358076
35175,25159,2006RCV1Portugal,Portugal,2006,RCV1,Industrialized,97,103000,106000,10325452
35176,25159,2006RCV1Portugal,Portugal,2006,RCV1,Industrialized,97,103000,106000,10300300
35177,25159,2006RCV1Portugal,Portugal,2006,RCV1,Industrialized,97,103000,106000,10281762
35178,25169,2005RCV1Portugal,Portugal,2005,RCV1,Industrialized,93,101000,108000,10108977
35179,25169,2005RCV1Portugal,Portugal,2005,RCV1,Industrialized,93,101000,108000,10160196
35180,25169,2005RCV1Portugal,Portugal,2005,RCV1,Industrialized,93,101000,108000,10217828
35181,25169,2005RCV1Portugal,Portugal,2005,RCV1,Industrialized,93,101000,108000,10289898
35182,25169,2005RCV1Portugal,Portugal,2005,RCV1,Industrialized,93,101000,108000,10362722
35183,25169,2005RCV1Portugal,Portugal,2005,RCV1,Industrialized,93,101000,108000,10419631
35184,25169,2005RCV1Portugal,Portugal,2005,RCV1,Industrialized,93,101000,108000,10458821
35185,25169,2005RCV1Portugal,Portugal,2005,RCV1,Industrialized,93,101000,108000,10483861
35186,25169,2005RCV1Portugal,Portugal,2005,RCV1,Industrialized,93,101000,108000,10503330
35187,25169,2005RCV1Portugal,Portugal,2005,RCV1,Industrialized,93,101000,108000,10522288
35188,25169,2005RCV1Portugal,Portugal,2005,RCV1,Industrialized,93,101000,108000,10542964
35189,25169,2005RCV1Portugal,Portugal,2005,RCV1,Industrialized,93,101000,108000,10558177
35190,25169,2005RCV1Portugal,Portugal,2005,RCV1,Industrialized,93,101000,108000,10568247
35191,25169,2005RCV1Portugal,Portugal,2005,RCV1,Industrialized,93,101000,108000,10573100
35192,25169,2005RCV1Portugal,Portugal,2005,RCV1,Industrialized,93,101000,108000,10557560
35193,25169,2005RCV1Portugal,Portugal,2005,RCV1,Industrialized,93,101000,108000,10514844
35194,25169,2005RCV1Portugal,Portugal,2005,RCV1,Industrialized,93,101000,108000,10457295
35195,25169,2005RCV1Portugal,Portugal,2005,RCV1,Industrialized,93,101000,108000,10401062
35196,25169,2005RCV1Portugal,Portugal,2005,RCV1,Industrialized,93,101000,108000,10358076
35197,25169,2005RCV1Portugal,Portugal,2005,RCV1,Industrialized,93,101000,108000,10325452
35198,25169,2005RCV1Portugal,Portugal,2005,RCV1,Industrialized,93,101000,108000,10300300
35199,25169,2005RCV1Portugal,Portugal,2005,RCV1,Industrialized,93,101000,108000,10281762
35200,25179,2004RCV1Portugal,Portugal,2004,RCV1,Industrialized,95,104000,110000,10108977
35201,25179,2004RCV1Portugal,Portugal,2004,RCV1,Industrialized,95,104000,110000,10160196
35202,25179,2004RCV1Portugal,Portugal,2004,RCV1,Industrialized,95,104000,110000,10217828
35203,25179,2004RCV1Portugal,Portugal,2004,RCV1,Industrialized,95,104000,110000,10289898
35204,25179,2004RCV1Portugal,Portugal,2004,RCV1,Industrialized,95,104000,110000,10362722
35205,25179,2004RCV1Portugal,Portugal,2004,RCV1,Industrialized,95,104000,110000,10419631
35206,25179,2004RCV1Portugal,Portugal,2004,RCV1,Industrialized,95,104000,110000,10458821
35207,25179,2004RCV1Portugal,Portugal,2004,RCV1,Industrialized,95,104000,110000,10483861
35208,25179,2004RCV1Portugal,Portugal,2004,RCV1,Industrialized,95,104000,110000,10503330
35209,25179,2004RCV1Portugal,Portugal,2004,RCV1,Industrialized,95,104000,110000,10522288
35210,25179,2004RCV1Portugal,Portugal,2004,RCV1,Industrialized,95,104000,110000,10542964
35211,25179,2004RCV1Portugal,Portugal,2004,RCV1,Industrialized,95,104000,110000,10558177
35212,25179,2004RCV1Portugal,Portugal,2004,RCV1,Industrialized,95,104000,110000,10568247
35213,25179,2004RCV1Portugal,Portugal,2004,RCV1,Industrialized,95,104000,110000,10573100
35214,25179,2004RCV1Portugal,Portugal,2004,RCV1,Industrialized,95,104000,110000,10557560
35215,25179,2004RCV1Portugal,Portugal,2004,RCV1,Industrialized,95,104000,110000,10514844
35216,25179,2004RCV1Portugal,Portugal,2004,RCV1,Industrialized,95,104000,110000,10457295
35217,25179,2004RCV1Portugal,Portugal,2004,RCV1,Industrialized,95,104000,110000,10401062
35218,25179,2004RCV1Portugal,Portugal,2004,RCV1,Industrialized,95,104000,110000,10358076
35219,25179,2004RCV1Portugal,Portugal,2004,RCV1,Industrialized,95,104000,110000,10325452
35220,25179,2004RCV1Portugal,Portugal,2004,RCV1,Industrialized,95,104000,110000,10300300
35221,25179,2004RCV1Portugal,Portugal,2004,RCV1,Industrialized,95,104000,110000,10281762
35222,25189,2003RCV1Portugal,Portugal,2003,RCV1,Industrialized,96,107000,111000,10108977
35223,25189,2003RCV1Portugal,Portugal,2003,RCV1,Industrialized,96,107000,111000,10160196
35224,25189,2003RCV1Portugal,Portugal,2003,RCV1,Industrialized,96,107000,111000,10217828
35225,25189,2003RCV1Portugal,Portugal,2003,RCV1,Industrialized,96,107000,111000,10289898
35226,25189,2003RCV1Portugal,Portugal,2003,RCV1,Industrialized,96,107000,111000,10362722
35227,25189,2003RCV1Portugal,Portugal,2003,RCV1,Industrialized,96,107000,111000,10419631
35228,25189,2003RCV1Portugal,Portugal,2003,RCV1,Industrialized,96,107000,111000,10458821
35229,25189,2003RCV1Portugal,Portugal,2003,RCV1,Industrialized,96,107000,111000,10483861
35230,25189,2003RCV1Portugal,Portugal,2003,RCV1,Industrialized,96,107000,111000,10503330
35231,25189,2003RCV1Portugal,Portugal,2003,RCV1,Industrialized,96,107000,111000,10522288
35232,25189,2003RCV1Portugal,Portugal,2003,RCV1,Industrialized,96,107000,111000,10542964
35233,25189,2003RCV1Portugal,Portugal,2003,RCV1,Industrialized,96,107000,111000,10558177
35234,25189,2003RCV1Portugal,Portugal,2003,RCV1,Industrialized,96,107000,111000,10568247
35235,25189,2003RCV1Portugal,Portugal,2003,RCV1,Industrialized,96,107000,111000,10573100
35236,25189,2003RCV1Portugal,Portugal,2003,RCV1,Industrialized,96,107000,111000,10557560
35237,25189,2003RCV1Portugal,Portugal,2003,RCV1,Industrialized,96,107000,111000,10514844
35238,25189,2003RCV1Portugal,Portugal,2003,RCV1,Industrialized,96,107000,111000,10457295
35239,25189,2003RCV1Portugal,Portugal,2003,RCV1,Industrialized,96,107000,111000,10401062
35240,25189,2003RCV1Portugal,Portugal,2003,RCV1,Industrialized,96,107000,111000,10358076
35241,25189,2003RCV1Portugal,Portugal,2003,RCV1,Industrialized,96,107000,111000,10325452
35242,25189,2003RCV1Portugal,Portugal,2003,RCV1,Industrialized,96,107000,111000,10300300
35243,25189,2003RCV1Portugal,Portugal,2003,RCV1,Industrialized,96,107000,111000,10281762
35244,25199,2002RCV1Portugal,Portugal,2002,RCV1,Industrialized,93,104000,112000,10108977
35245,25199,2002RCV1Portugal,Portugal,2002,RCV1,Industrialized,93,104000,112000,10160196
35246,25199,2002RCV1Portugal,Portugal,2002,RCV1,Industrialized,93,104000,112000,10217828
35247,25199,2002RCV1Portugal,Portugal,2002,RCV1,Industrialized,93,104000,112000,10289898
35248,25199,2002RCV1Portugal,Portugal,2002,RCV1,Industrialized,93,104000,112000,10362722
35249,25199,2002RCV1Portugal,Portugal,2002,RCV1,Industrialized,93,104000,112000,10419631
35250,25199,2002RCV1Portugal,Portugal,2002,RCV1,Industrialized,93,104000,112000,10458821
35251,25199,2002RCV1Portugal,Portugal,2002,RCV1,Industrialized,93,104000,112000,10483861
35252,25199,2002RCV1Portugal,Portugal,2002,RCV1,Industrialized,93,104000,112000,10503330
35253,25199,2002RCV1Portugal,Portugal,2002,RCV1,Industrialized,93,104000,112000,10522288
35254,25199,2002RCV1Portugal,Portugal,2002,RCV1,Industrialized,93,104000,112000,10542964
35255,25199,2002RCV1Portugal,Portugal,2002,RCV1,Industrialized,93,104000,112000,10558177
35256,25199,2002RCV1Portugal,Portugal,2002,RCV1,Industrialized,93,104000,112000,10568247
35257,25199,2002RCV1Portugal,Portugal,2002,RCV1,Industrialized,93,104000,112000,10573100
35258,25199,2002RCV1Portugal,Portugal,2002,RCV1,Industrialized,93,104000,112000,10557560
35259,25199,2002RCV1Portugal,Portugal,2002,RCV1,Industrialized,93,104000,112000,10514844
35260,25199,2002RCV1Portugal,Portugal,2002,RCV1,Industrialized,93,104000,112000,10457295
